id_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4tSqKLP6qzmDYkLBUOo8P5,0.674,0.58,8,-7.527,1,0.109,0.02,0,0.32,0.699,99.996,157131,4
4tUsxysErFO4PKCLgwqf5a,0.633,0.691,7,-7.249,1,0.0279,0.419,0,0.0985,0.964,106.998,137613,4
4TUyEPtZYqrp8th50n06ZJ,0.679,0.178,0,-13.153,0,0.0345,0.942,0.934,0.115,0.0591,108.027,297123,4
4TvdJMHOO8vwWmUaTZWGRm,0.614,0.738,4,-7.9,1,0.0257,0.309,0,0.377,0.803,128.581,218093,4
4TVLs1frLMFGl9BUIMtN59,0.619,0.504,5,-11.562,1,0.025,0.0614,0,0.06,0.568,84.335,255680,4
4Tw9JYF9HOuPRyccNWMgwf,0.5,0.844,10,-5.883,1,0.0368,0.0228,0.00398,0.455,0.445,123.721,262880,4
4twhYPDyCP6ICeW3TtQVxP,0.392,0.213,9,-12.494,1,0.0415,0.903,0.00000101,0.12,0.312,100.518,203507,3
4tYokojnBEp5pBWO7wTRPA,0.499,0.21,1,-9.122,1,0.042,0.891,0.0000117,0.726,0.39,140.23,285867,3
4TZZvblv2yzLIBk2JwJ6Un,0.478,0.703,10,-4.665,0,0.066,0.000964,0.0000755,0.0798,0.483,191.957,202760,4
4U1APUMnKkoKlFEcPab212,0.463,0.958,9,-2.834,1,0.0796,0.0101,0.0000285,0.971,0.269,139.955,212640,4
4U45aEWtQhrm8A5mxPaFZ7,0.532,0.495,10,-6.662,1,0.0343,0.659,0,0.0754,0.308,124.936,214240,4
4u4ePd3Ns8Rhlf31PvVZNw,0.626,0.603,8,-6.513,1,0.0254,0.605,0,0.112,0.603,96.979,196817,4
4U4rM70eTk4GndagNiK188,0.524,0.499,7,-7.857,1,0.0285,0.646,0.00000851,0.112,0.334,137.54,296454,4
4U6ndKkMnWUvdkRpOU8IzY,0.442,0.0409,0,-33.039,1,0.0409,0.995,0.971,0.105,0.64,68.892,210700,4
4u7EnebtmKWzUH433cf5Qv,0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,354320,4
4u8RkgV6P4TLi89SmlUtv8,0.705,0.401,6,-8.9,1,0.0376,0.176,0.00000866,0.0735,0.481,140.031,349713,4
4u9SpwU4k1WxibM4xL6oXB,0.517,0.477,11,-10.509,1,0.0429,0.615,0.0000456,0.164,0.504,115.091,347162,4
4ub59HeXqdYApJtkJqnvXE,0.454,0.323,11,-11.965,1,0.0327,0.723,0,0.0855,0.28,139.89,263056,4
4UBoF5hcXav3XzKJHYqb1E,0.307,0.213,7,-9.309,1,0.0451,0.944,0.0000104,0.141,0.199,73.223,294785,4
4uBwFIBwZcgHNvwNjOqICX,0.626,0.575,4,-7.507,1,0.0535,0.0694,0.00000334,0.114,0.222,119.97,208227,4
4UDmDIqJIbrW0hMBQMFOsM,0.707,0.535,10,-19.793,0,0.0436,0.113,0.00615,0.0884,0.641,103.644,92867,4
4Ue7pYDq0vi3u5Lptn36om,0.484,0.459,9,-10.176,0,0.171,0.307,0.00186,0.886,0.455,68.372,309680,4
4uEgHHcmkiHaEq4oXm1r8g,0.317,0.714,10,-4.31,1,0.0594,0.185,0,0.3,0.266,172.302,249070,3
4uEt0nPRciwaok5aUQUzvv,0.705,0.534,11,-8.527,1,0.0313,0.156,0.0000045,0.311,0.293,139.975,198857,4
4uexN8lwDjGX5SQycpz97I,0.457,0.729,2,-12.951,1,0.0386,0.164,0.0591,0.978,0.539,145.139,192800,4
4ug6UodqmHGDjbyT5GtBzX,0.284,0.716,7,-5.881,1,0.0337,0.041,0.06,0.303,0.226,150.969,307000,4
4UgtdWy4dm7vMVIupUbtMm,0.611,0.308,4,-7.999,1,0.0272,0.865,0,0.125,0.315,135.015,260253,4
4uI6wu9V3heWDqweerxJYF,0.41,0.485,11,-6.362,1,0.0284,0.623,0,0.196,0.23,149.882,186419,3
4UJmPSJsBsIR1U0N79BU1g,0.541,0.618,1,-9.652,0,0.179,0.277,0.0000402,0.413,0.68,145.464,175973,4
4UKJUbcuStnnxLeJmVJsSc,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,4
4UlJ3N3FhE79beFf5gEJUi,0.498,0.288,10,-18.119,0,0.0394,0.81,0.00016,0.0904,0.473,110.937,169410,4
4umIPjkehX1r7uhmGvXiSV,0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,212867,4
4umxL1j76tQbS2vtfj0Mqx,0.301,0.678,5,-5.035,1,0.0289,0.577,0.000179,0.169,0.283,83.231,312503,4
4uOKFydzAejjSFqYbv1XPt,0.857,0.468,1,-8.53,1,0.0476,0.00414,0.0000132,0.269,0.843,89.119,183733,4
4uoyvFGK43Of4v9tj0moxC,0.53,0.526,7,-8.349,1,0.0263,0.199,0.00000352,0.14,0.323,79.025,239427,4
4uP7nN1MsAwsBdJDa3EUkz,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.02,160097,4
4UPcXTh26ilb7owtuyHqNI,0.162,0.786,7,-2.353,1,0.038,0.0374,0,0.143,0.138,161.192,239907,3
4uQY80TKE1u4ZQZQKHzVEi,0.691,0.795,1,-4.021,0,0.0355,0.000812,0.00000102,0.156,0.876,133.971,227333,4
4Ur3P1BTjP6GZFOJsOsySf,0.317,0.0862,3,-16.785,1,0.0372,0.868,0.000169,0.696,0.251,77.784,357373,4
4UrgDocbHywDZv2f3mBhCq,0.395,0.562,2,-10.383,1,0.0811,0.467,0.00000413,0.143,0.363,103.909,721000,4
4urgEzP9zRWMdzYGi7BLKg,0.831,0.434,0,-10.42,1,0.319,0.757,0,0.173,0.582,122.025,156120,4
4UrmtUvPaR7EDTR97ZrdwU,0.456,0.846,4,-5.97,0,0.0952,0.0418,0.0000258,0.0627,0.312,134.745,242111,4
4uSMyy37iO2BrmDyjiyu2r,0.697,0.4,5,-5.667,0,0.0619,0.482,0,0.257,0.147,143.551,152222,4
4UuVbsWwTyfJ6CcNOCtzBe,0.809,0.28,10,-8.818,1,0.329,0.918,0,0.179,0.564,122.046,145907,4
4UVaTlekSssczU5ccADmwx,0.589,0.0132,4,-30.29,0,0.0726,0.996,0.925,0.0573,0.83,111.838,216661,4
4UVyU2enYz9VpBc8sMRJUz,0.765,0.63,7,-9.751,1,0.0304,0.0467,0.0000306,0.223,0.963,113.967,175373,4
4uyp73pmsVkogpZfKSLdyh,0.492,0.118,8,-8.821,1,0.0378,0.864,0,0.07,0.234,135.253,259318,4
4uYwlMp841PLJmj1gJJwIq,0.52,0.179,11,-21.976,0,0.0454,0.356,0.00344,0.131,0.407,155.746,197093,4
4UzVcXufOhGUwF56HT7b8M,0.19,0.265,9,-9.206,1,0.0356,0.863,0,0.134,0.101,79.012,262533,4
4v0KqMqzW4PPXzck6nqKGy,0.43,0.66,2,-6.149,1,0.0309,0.114,0.00000588,0.0978,0.288,150.041,238315,4
4v6KCINgl9uiWw1zQhkuQm,0.37,0.176,9,-17.866,1,0.0474,0.968,0.00000639,0.732,0.372,161.32,299440,4
4V84hb0KLUwGgLoXfX0YMa,0.471,0.789,10,-3.62,1,0.0602,0.000962,0,0.0649,0.684,166.99,198374,4
4v8gaa5734AGaSJRmfOITQ,0.554,0.753,10,-5.044,1,0.0485,0.0892,0,0.425,0.35,100.027,225744,4
4vAqMtwf4xGMf9q1XSDhcE,0.5,0.181,0,-12.771,1,0.0403,0.769,0,0.125,0.301,74.251,181363,3
4vaR4v3KN1NmUMdYxED8Gm,0.691,0.853,1,-2.528,0,0.0372,0.0631,0.000067,0.082,0.762,145.999,215867,4
4vcT5YdCfpgRJ251OpVTOH,0.456,0.587,11,-5.244,1,0.0414,0.266,0,0.164,0.161,121.929,217787,4
4vDBJeeQCbhP9FaPPMsYkY,0.608,0.419,11,-10.016,1,0.0331,0.602,0.00000758,0.108,0.602,100.22,268333,4
4veeNpXDK1YRHMTJ1Cppsg,0.607,0.804,9,-5.209,0,0.0296,0.00116,0,0.159,0.469,139.983,404387,4
4VFGgd1WKBdurtPk7yYAT2,0.508,0.574,0,-12.606,1,0.0388,0.215,0,0.0727,0.919,206.066,196027,4
4VgEM12OeaN3GyBV487Me7,0.552,0.89,8,-3.409,1,0.0342,0.000143,0,0.888,0.716,146.525,232680,4
4vh193RZbEEBanSG0719Wh,0.672,0.393,0,-7.72,1,0.0272,0.738,0,0.103,0.327,79.962,249098,4
4vhKRjmiboAhfunCabpXap,0.426,0.767,1,-4.521,1,0.0316,0.269,0,0.0996,0.153,83.97,199867,4
4vHp893kV7HksfB5FN1Nk5,0.519,0.517,1,-7.531,1,0.0286,0.0537,0,0.0928,0.344,141.808,261827,4
4vHR5TtGxPHmVcytwgkQGM,0.661,0.361,11,-11.659,1,0.0359,0.189,0.0000629,0.0855,0.264,138.014,347120,4
4VHvZjaD1sdWA7vC4Dm2Au,0.602,0.668,9,-8.023,1,0.0308,0.0929,0.00000479,0.0708,0.753,120.229,248147,4
4vJ2nNBA6sxAUN5kLGPq3Q,0.449,0.179,9,-13.474,0,0.0408,0.985,0.000367,0.134,0.24,197.877,228547,3
4vju55Ag7apDL2CfotuE7Q,0.714,0.338,4,-10.994,0,0.0456,0.93,0.00644,0.389,0.667,128.385,165067,4
4vk4cHeKY3FjJcEgB2bdKU,0.519,0.934,8,-4.146,1,0.113,0.000825,0,0.702,0.457,90.021,267067,4
4VkgY55sUbfszX3XjS3LxW,0.685,0.486,10,-11.898,1,0.323,0.758,0,0.716,0.892,101.539,225040,4
4vLBnQtece15fFhqWxZvJP,0.546,0.453,7,-13.04,1,0.121,0.382,0.000039,0.106,0.74,104.532,239667,4
4vN425zjZa2GvkdZ9hDKAh,0.445,0.0662,1,-20.265,0,0.0414,0.986,0.709,0.11,0.0884,134.329,147160,4
4VoJCUgNmnqG2qF0peDBkw,0.538,0.315,0,-10.057,1,0.0291,0.96,0.00596,0.0979,0.4,91.921,218800,3
4vpeKl0vMGdAXpZiQB2Dtd,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640,4
4VqPOruhp5EdPBeR92t6lQ,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,4
4VQu1ooCteGDynSZYUgvT4,0.78,0.386,0,-9.29,1,0.0465,0.631,0.0000264,0.0955,0.427,75.014,212707,4
4VrWlk8IQxevMvERoX08iC,0.399,0.787,1,-2.88,1,0.0499,0.0197,0.0000607,0.0685,0.572,117.089,216120,5
4VsClQxmqKJndZnX6tNBi9,0.255,0.764,5,-2.494,1,0.059,0.247,0,0.484,0.413,114.899,278333,4
4vTcPHQlE3zTULythSilu0,0.598,0.517,7,-11.354,1,0.139,0.664,0.0261,0.374,0.692,91.645,239413,4
4vTMqyyH2X6Te9BWrgmLIp,0.318,0.405,7,-10.028,1,0.0328,0.305,0.00373,0.117,0.296,180.305,198400,3
4vTPJemJk43uXMAvN1PSDD,0.445,0.375,7,-11.055,1,0.0292,0.55,0,0.204,0.379,141.775,363563,4
4vUEZGK7myKZ5dANImrCXh,0.347,0.657,4,-6.779,1,0.0334,0.141,0.000212,0.917,0.197,115.752,287871,4
4VuHWU01C36BUaN1adNi5M,0.258,0.214,4,-15.255,1,0.0366,0.636,0.000362,0.141,0.404,170.275,203773,4
4VuKGQiCzE5BdSdvp6Hjoh,0.568,0.367,7,-8.15,1,0.0318,0.768,0,0.279,0.41,121.074,320267,4
4vuQtjTfG1IthmXXcv3TSD,0.54,0.363,6,-11.551,1,0.0365,0.668,0,0.133,0.335,118.229,327880,3
4VuS959DSpr82t3qBqCrWG,0.589,0.242,6,-10.517,1,0.0442,0.914,0,0.0887,0.257,89.749,221107,4
4vVTI94F9uJ8lHNDWKv0i2,0.72,0.607,1,-4.168,1,0.0322,0.0543,0,0.113,0.828,121.223,201947,4
4vwfVWo6hSf0vJuBpNwMWJ,0.841,0.543,6,-7.338,1,0.0315,0.181,0.00000224,0.0903,0.827,115.994,256053,4
4VXnbg8b2mLlgha4imX0UI,0.197,0.905,0,-7.566,1,0.0967,0.000297,0.0000562,0.952,0.245,175.396,227200,4
4VySpxhRGy32u5zPCprzDn,0.588,0.694,11,-4.278,0,0.0387,0.00948,0,0.113,0.271,126.027,256613,4
4VYvwxB80M3rLOKBd4sPTS,0.745,0.781,2,-6.938,1,0.0377,0.283,0.0546,0.176,0.622,107.976,173157,4
4vztZvxyCfrct6XQanbo4S,0.408,0.507,0,-5.648,1,0.0299,0.82,0,0.103,0.607,92.778,171457,4
4vZXDkr2lpQf2afst8UdAZ,0.664,0.762,0,-4.399,0,0.257,0.238,0.00000279,0.121,0.595,139.978,220345,4
4W0pzgxtVud25lXyfnfxDC,0.364,0.313,7,-11.701,1,0.0342,0.653,0.0000014,0.915,0.374,152.955,236292,4
4w1lzcaoZ1IC2K5TwjalRP,0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,237493,4
4w2Yq2cklbssmUtUy5Vh6H,0.496,0.527,6,-7.234,1,0.0339,0.195,0,0.138,0.283,155.932,202640,4
4wd09wCccmxUB7XVJp0RNn,0.756,0.28,5,-14.27,1,0.0296,0.616,0.00033,0.414,0.695,109.413,231000,4
4wDoBAIBiHJl7L0xdtIcM8,0.595,0.227,4,-18.661,0,0.0575,0.961,0.855,0.0901,0.131,122.089,184560,4
4wfyFIRnxdIN0v4OGtXcX3,0.623,0.93,5,-5.285,1,0.0324,0.0141,0.00000164,0.138,0.287,120.119,205613,4
4WGvqnMi6eDBVKx8gzawGl,0.611,0.01,11,-30.583,1,0.0596,0.992,0.957,0.0835,0.0515,136,300000,4
4WgvTITBJbEfCJHguiE7QS,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,250189,4
4whLOE7hwNIAykoMcSZmvO,0.376,0.13,11,-12.697,1,0.0321,0.943,0.00000243,0.0894,0.256,100.983,344800,4
4WiiRw2PHMNQE0ad6y6GdD,0.614,0.938,11,-4.461,1,0.0611,0.000532,0,0.368,0.607,100.058,224674,4
4wIlE0wVdqBi1tFGuSAx03,0.497,0.373,7,-10.405,1,0.0369,0.798,0.00193,0.15,0.295,111.969,225698,5
4wJ5SjIkViEQEu95U8oyLt,0.356,0.339,5,-10.893,0,0.0369,0.508,0.00000328,0.355,0.287,74.975,226728,4
4wkyjqeogG7hAJCaqUTzrE,0.399,0.238,10,-14.441,1,0.0322,0.696,0.000409,0.102,0.104,143.496,224027,3
4wL93z69Krzpbijf9TFsf7,0.506,0.612,6,-5.831,1,0.0294,0.469,0.000144,0.1,0.352,88.22,258000,4
4wlPXKxC2oeiYYPldZaR0s,0.458,0.548,2,-7.1,1,0.0263,0.599,0.0000125,0.106,0.55,90.599,198373,4
4WLx7sa47UxeGd8iwhUXQG,0.403,0.726,4,-7.301,0,0.03,0.0784,0,0.991,0.396,99.386,254853,3
4wLZ4zPM9c4oe1VV8ejdWV,0.608,0.37,7,-9.207,1,0.0306,0.844,0.0000187,0.112,0.349,127.631,225907,4
4wMDFXgdJaN1N5ewT5EMew,0.664,0.735,0,-5.341,1,0.0349,0.188,0.000309,0.164,0.268,120.139,319692,4
4wMR4fRKMTyUJG6VAsmccv,0.593,0.333,9,-14.342,1,0.046,0.358,0,0.245,0.258,103.537,134933,4
4WNNPwVzYu4YRm32Oy6HVa,0.637,0.16,4,-12.493,0,0.0465,0.915,0.888,0.108,0.174,114.722,205166,3
4WnYuVFXe6Si4fZqkxbnvS,0.22,0.769,11,-5.125,1,0.054,0.208,0,0.0985,0.495,170.773,258333,4
4WpmwEdc4RBos8W8icSSxW,0.611,0.72,4,-8.359,1,0.0259,0.291,0,0.356,0.8,128.594,218187,4
4wrZcDjmKpzfkqC2nk9hE4,0.428,0.38,10,-13.152,1,0.0399,0.634,0,0.117,0.608,82.53,177588,4
4ws6ZvEjihoJ9i4pd4wPnI,0.403,0.562,10,-10.429,1,0.0345,0.0437,0.00938,0.966,0.311,138.289,343933,4
4WSYdCDpCMEeyUAoOJmKyr,0.599,0.823,7,-6.756,1,0.0385,0.011,0.0209,0.162,0.471,143.849,285653,4
4wumYSGWMGz0EZazVy9sRd,0.612,0.761,2,-5.929,1,0.0283,0.104,0.0002,0.122,0.838,130.707,211680,4
4WUnM4KNZ0kjp0CUeoyOnS,0.532,0.407,6,-9.658,0,0.0233,0.235,0,0.117,0.23,83.207,259853,4
4wUyxvkrikFBHWEcCBTC2B,0.681,0.425,1,-9.634,1,0.0275,0.667,0,0.122,0.337,117.935,244878,4
4wv2y7Iizvdnzmsf0hz9tQ,0.378,0.335,7,-8.246,1,0.0288,0.79,0,0.135,0.47,128.607,198333,3
4wWPjMdb7owUVi5S43yFtJ,0.508,0.407,0,-7.73,1,0.0253,0.0855,0.0000738,0.0966,0.256,79.034,264480,4
4WWuSl8pSd3zFG4BCOptNR,0.323,0.0993,3,-19.905,1,0.0388,0.984,0.968,0.126,0.254,69.661,147500,3
4WxpqDEOIqjx9Ux2J63K9u,0.634,0.385,6,-7.484,1,0.0285,0.725,0.00016,0.104,0.152,129.891,293240,4
4wYIQRvu7JpP3h2v5o1IOe,0.48,0.374,7,-9.807,1,0.0353,0.633,0,0.0982,0.207,128.171,299307,4
4wzjNqjKAKDU82e8uMhzmr,0.545,0.932,7,-2.189,0,0.0399,0.000665,0,0.127,0.464,92.956,192000,4
4wztj22lq07raTW7mvZZb6,0.821,0.574,9,-11.613,1,0.0394,0.906,0.928,0.102,0.562,122.963,199487,4
4x3381mYJqptPqT6OKUfmu,0.426,0.881,4,-4.526,1,0.0404,0.00573,0.0693,0.389,0.259,139.986,247893,4
4x3XzqDLZbRF7Ap6MIaJ9a,0.693,0.924,0,-3.711,1,0.0392,0.0034,0.000044,0.0926,0.715,118.983,294467,4
4X5xWMINgGA6l0GoyYkMcr,0.688,0.853,10,-5.814,1,0.0493,0.386,0,0.0862,0.743,103.993,268320,4
4x7Gxk2GfwZJcqpoVT1PbR,0.601,0.852,7,-3.096,1,0.0386,0.0606,0.00000341,0.37,0.513,100.015,200560,4
4X8jImpljCdt2eDge8OzoQ,0.416,0.233,3,-10.988,1,0.0347,0.882,0,0.0934,0.242,68.853,199584,4
4XaG9IpCXklOcuau1sIrUX,0.316,0.86,7,-5.038,0,0.0661,0.175,0.0000492,0.902,0.195,100.888,237026,3
4xbVmIjuqNNIwrsgFLsWBw,0.422,0.255,7,-10.821,1,0.0298,0.714,0,0.104,0.213,140.919,310598,4
4xdHI4eFNst0vTZuuKrWjr,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,318587,4
4xe428kscMdgsffvgJ1krP,0.402,0.101,7,-30.515,1,0.0561,0.981,0.855,0.0898,0.344,219.972,196091,4
4XfnCpTQjTsONVtR51qiTk,0.427,0.829,5,-5.184,0,0.175,0.12,0,0.961,0.0702,184.031,312107,4
4xfT6cr90fQu26YMYDdknY,0.466,0.511,8,-8.78,1,0.0421,0.696,0,0.0968,0.354,75.375,250693,4
4XfwsjdJ49GPNnzuhPB8ek,0.408,0.436,4,-8.566,1,0.0273,0.137,0,0.11,0.529,80.391,327330,4
4XGmH1PRv5I56MllQinZtD,0.529,0.692,1,-6.307,1,0.116,0.0342,0.0000835,0.277,0.261,118.933,770704,4
4xh7W7tlNMIczFhupCPniY,0.586,0.941,5,-5.139,1,0.0375,0.0167,0.000776,0.068,0.831,135.448,223613,4
4XhIy7Si3rJiThRALdbwlq,0.536,0.442,3,-8.8,1,0.0282,0.667,0.043,0.0988,0.167,136.077,295733,4
4xHWH1jwV5j4mBYRhxPbwZ,0.355,0.447,9,-13.631,1,0.0894,0.453,0.00225,0.163,0.369,122.473,422853,4
4XHyRPQbOKgc5VJO06NqYz,0.771,0.386,4,-6.161,1,0.0385,0.355,0,0.0953,0.533,134.943,238440,3
4XiDAxr6alWzxm24i2Rt4K,0.322,0.394,4,-12.798,0,0.0335,0.364,0.000282,0.163,0.192,78.513,308192,4
4XiDxIfVMckjcyF8BmRBmc,0.543,0.105,2,-18.481,1,0.038,0.988,0.954,0.0713,0.16,120.067,318107,4
4xiE7W7pMLuMfWQVfj05qx,0.616,0.27,7,-8.798,1,0.0345,0.882,0,0.108,0.293,122.921,240147,4
4xInIiKipU1mtUogJ3ZdYr,0.588,0.684,1,-5.154,1,0.0288,0.508,0,0.141,0.121,85.997,224867,4
4XiOjXMwIAAM5u0Et58mU9,0.369,0.272,9,-10.497,1,0.0364,0.866,0,0.147,0.218,172.929,152667,4
4XIXzA2kp4hxnY5SbdJ6lc,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,210960,4
4XJ2SmdXNTkMkkx6PFPU8m,0.733,0.282,4,-9.793,0,0.0391,0.823,0,0.101,0.338,108.039,204815,4
4Xk1ofx7IIMTn2xRiRHwwi,0.637,0.867,8,-3.686,1,0.05,0.143,0,0.11,0.652,124.069,227973,4
4Xl2PrS3DJqqSKXCo6Uhv9,0.485,0.378,3,-11.773,1,0.0337,0.831,0,0.103,0.528,92.928,149613,4
4xl6Qwwz2SbVnqbFmA2Y49,0.653,0.287,9,-16.934,1,0.049,0.987,0.93,0.0988,0.0792,124.002,256000,4
4xmjDH6auBwuZ4GHimjXGe,0.771,0.649,0,-10.375,1,0.0434,0.0137,0.00111,0.324,0.653,116.286,197573,4
4xMw2mNTcUYaruBEWTWlmd,0.459,0.272,10,-11.324,0,0.0734,0.2,0.0000204,0.0921,0.146,131.517,237081,4
4XMWUYh2Y8TthKzu6NIRtF,0.625,0.284,9,-14.007,0,0.0819,0.934,0.00031,0.23,0.197,129.631,245897,4
4XnSAIxLmqmJXX8uTEcatS,0.23,0.881,0,-7.306,0,0.343,0.248,0.000545,0.952,0.156,143.016,429120,4
4Xo1Y2kZJS3M8w7tastiZK,0.671,0.868,1,-5.566,0,0.0416,0.17,0,0.0826,0.772,97.055,216907,4
4XPC5QEa8US2fNStQ5LIYk,0.376,0.0816,0,-16.918,1,0.0294,0.962,0.0000015,0.127,0.109,92.221,253360,4
4xPnIniRbg40s1jCD246pc,0.928,0.531,5,-6.52,0,0.161,0.0969,0.314,0.16,0.765,109.963,215333,4
4XPWKmy05Rcff6TLHNoNF8,0.68,0.84,9,-3.823,1,0.0414,0.0457,0.00000866,0.143,0.468,104.975,213213,4
4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,198040,3
4XRK61ZfMpBFsaFRBmIobE,0.598,0.549,0,-11.674,1,0.0372,0.605,0.0303,0.271,0.219,115.021,279000,4
4XRq9g47lUBpOM3dy7SGnS,0.464,0.597,7,-10.226,1,0.0691,0.0383,0.00000117,0.378,0.516,80.281,193267,4
4XS5jmRmAOQvbb38ocDR0S,0.411,0.724,4,-5.83,1,0.0468,0.0717,0,0.0863,0.612,87.139,252920,4
4XSDvU0Av796VBb4et2VpU,0.503,0.488,0,-8.051,0,0.0437,0.587,0,0.841,0.297,168.857,237387,4
4xShiYcoHkWOCbT1MMVVWI,0.317,0.49,8,-7.995,0,0.0286,0.496,0,0.079,0.214,159.884,187125,3
4xSVkbqCz1xaevkjP8xXL5,0.427,0.737,4,-4.124,0,0.0474,0.227,0,0.376,0.653,116.98,196653,4
4Xtqdop5fbuFt9XOSlI4xw,0.657,0.0795,7,-23.23,0,0.114,0.992,0.953,0.0969,0.502,117.852,53077,4
4XTRuRdnt0sBmRHt7gtbzf,0.413,0.748,9,-5.223,1,0.0557,0.167,0,0.219,0.751,154.254,281080,4
4XTuSMs47SIg35KxhNIUGe,0.629,0.534,6,-9.054,0,0.0267,0.437,0.00000333,0.328,0.649,124.964,147027,4
4xUqqie4bBKufHtlMuZS3k,0.433,0.0748,0,-19.351,1,0.049,0.92,0.00104,0.105,0.193,73.093,186667,3
4xusU78zlrE0jUcrUvK4Vg,0.474,0.744,2,-5.386,1,0.0341,0.0208,0.00000122,0.209,0.238,129.005,261053,4
4XWp07R30jiforCI3kZjHr,0.479,0.458,0,-10.139,1,0.0299,0.0521,0.067,0.0864,0.154,126.989,378400,4
4xyaNLTiyDTpUmpAM7ooLH,0.59,0.221,7,-18.296,1,0.0417,0.855,0.0012,0.696,0.37,105.3,123187,3
4XyAYEVNRiMFWm17HkRnnk,0.666,0.509,7,-7.589,1,0.404,0.257,0,0.122,0.886,177.986,237740,4
4xZ3iji5dk3uYobYHfKpIN,0.237,0.353,10,-18.144,1,0.0471,0.766,0.894,0.181,0.313,120.059,262093,4
4xzIlCZHclhMFlJuDTIz9E,0.699,0.801,11,-4.526,1,0.0342,0.0114,0,0.327,0.618,110.014,222707,4
4Y0cUXfj6izZ8U2I0gZLNv,0.201,0.773,1,-5.976,1,0.0572,0.000185,0.0665,0.958,0.272,78.708,320107,4
4Y18VW43jcFGP6EMQJxbnt,0.506,0.577,7,-5.284,1,0.042,0.0433,0,0.317,0.648,116.632,234000,3
4y1LsJpmMti1PfRQV9AWWe,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,238267,4
4Y2NHntQF910JxcZDeTfaQ,0.593,0.864,7,-3.16,1,0.0282,0.09,0.000002,0.125,0.726,124.188,231480,4
4Y3WqmBWmG23thvU9xEhMv,0.506,0.554,10,-6.743,0,0.0339,0.339,0.000355,0.112,0.375,124.724,186960,4
4Y4Gd3ty8uut6Qw43c7yJc,0.484,0.312,2,-13.522,1,0.0535,0.724,0.00000165,0.0601,0.598,205.981,166827,4
4y4spB9m0Q6026KfkAvy9Q,0.631,0.239,11,-7.071,0,0.0398,0.864,0,0.116,0.0927,79.859,149297,4
4Y5wKp6yZQ3TuCikrSFTIP,0.648,0.15,1,-15.813,1,0.0459,0.934,0.878,0.137,0.494,140.132,180320,4
4Y78yNxp84dLTW6WKznShn,0.525,0.813,9,-3.961,1,0.0304,0.000435,0,0.198,0.549,131.986,250307,4
4Y7FCCc3LvDxfzLjXJgi0v,0.38,0.844,2,-5.859,1,0.0636,0.00226,0,0.0729,0.442,166.789,171213,4
4Y8vb1uy9IjM2V1hqvrAid,0.568,0.748,8,-6.54,1,0.0299,0.0626,0.00000218,0.0947,0.623,96.59,256733,4
4Y9lVjRD82aJOQ2v13UIoF,0.428,0.948,5,-4.655,0,0.0934,0.00537,0.00000129,0.371,0.219,138.015,251067,4
4yA2SM7XCLkSgkBUSoZb5S,0.33,0.905,4,-5.047,1,0.0497,0.000233,0.00000814,0.0712,0.259,163.142,228800,4
4Yaw2PmyOETOnEM3TCf98I,0.718,0.638,1,-3.479,1,0.031,0.0412,0,0.169,0.835,121.242,201973,4
4YB1pnpcVy9vkOTyL9zvpM,0.471,0.688,7,-6.55,1,0.0322,0.085,0,0.351,0.504,77.129,290933,4
4yBEU0askBZzE2XEVdEwmx,0.602,0.896,1,-4.267,0,0.0437,0.0773,0.0000887,0.0911,0.641,124.978,223093,4
4yCihiznWkDsbuIqf6mSiG,0.484,0.91,9,-3.499,1,0.0483,0.163,0.00000113,0.315,0.501,125.364,220920,4
4yDC7fTdT10WN3klAgdOXN,0.437,0.301,2,-9.744,1,0.0269,0.263,0.000816,0.204,0.246,82.033,182800,1
4ydfntQQR5g5gkACYwXHHt,0.737,0.28,8,-9.944,0,0.045,0.903,0,0.261,0.377,105.032,125760,4
4yDjzVhXig9tfO7Zv46FE8,0.671,0.153,0,-13.569,1,0.0404,0.912,0.0000553,0.0771,0.658,85.6,211933,4
4yEP4qYYsfIXzbtVizJfvO,0.407,0.341,3,-9.131,0,0.0333,0.607,0,0.11,0.21,135.479,232680,4
4yFkWTaWaUE940DORqbI5D,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,193143,4
